net_name,layer_name,fused_layer_type,in_mem,weight_mem,out_mem,operations,tp,batch_size,sequence_length
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,start,1.6384e-05,0.001572864,0.0,12582912,1,8,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,middle,0.0,0.001572864,0.0,12582912,1,8,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,end,0.0,0.001572864,6.144e-06,12582912,1,8,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,single,1.6384e-05,0.001572864,6.144e-06,12582912,1,8,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,start,2.048e-06,0.001572864,0.0,1572864,2,1,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,middle,0.0,0.001572864,0.0,1572864,2,1,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,end,0.0,0.001572864,7.68e-07,1572864,2,1,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,single,2.048e-06,0.001572864,7.68e-07,1572864,2,1,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,start,8.192e-06,0.001572864,0.0,6291456,2,4,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,middle,0.0,0.001572864,0.0,6291456,2,4,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,end,0.0,0.001572864,3.072e-06,6291456,2,4,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,single,8.192e-06,0.001572864,3.072e-06,6291456,2,4,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,start,1.6384e-05,0.001572864,0.0,12582912,2,8,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,middle,0.0,0.001572864,0.0,12582912,2,8,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,end,0.0,0.001572864,6.144e-06,12582912,2,8,1
qwen3_30b_a3b_decode_kv4096,expert_gate_proj,single,1.6384e-05,0.001572864,6.144e-06,12582912,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,start,4.096e-06,0.016777216,0.0,16777216,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,middle,0.0,0.016777216,0.0,16777216,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,end,0.0,0.016777216,0.000131072,16777216,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,single,4.096e-06,0.016777216,0.000131072,16777216,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,start,4.096e-06,0.016777216,0.0,16777216,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,middle,0.0,0.016777216,0.0,16777216,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,end,0.0,0.016777216,0.000131072,16777216,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,single,4.096e-06,0.016777216,0.000131072,16777216,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,start,4.096e-06,0.016777216,0.0,16777216,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,middle,0.0,0.016777216,0.0,16777216,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,end,0.0,0.016777216,0.000131072,16777216,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,single,4.096e-06,0.016777216,0.000131072,16777216,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,start,2.048e-06,0.008388608,0.0,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,middle,0.0,0.008388608,0.0,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,end,0.0,0.008388608,6.5536e-05,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,single,2.048e-06,0.008388608,6.5536e-05,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,start,2.048e-06,0.008388608,0.0,8388608,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,middle,0.0,0.008388608,0.0,8388608,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,end,0.0,0.008388608,6.5536e-05,8388608,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,single,2.048e-06,0.008388608,6.5536e-05,8388608,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,start,2.048e-06,0.008388608,0.0,8388608,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,middle,0.0,0.008388608,0.0,8388608,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,end,0.0,0.008388608,6.5536e-05,8388608,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_qk,single,2.048e-06,0.008388608,6.5536e-05,8388608,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,start,0.000131072,0.016777216,0.0,16777216,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,middle,0.0,0.016777216,0.0,16777216,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,end,0.0,0.016777216,4.096e-06,16777216,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,single,0.000131072,0.016777216,4.096e-06,16777216,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,start,0.000131072,0.016777216,0.0,16777216,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,middle,0.0,0.016777216,0.0,16777216,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,end,0.0,0.016777216,4.096e-06,16777216,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,single,0.000131072,0.016777216,4.096e-06,16777216,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,start,0.000131072,0.016777216,0.0,16777216,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,middle,0.0,0.016777216,0.0,16777216,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,end,0.0,0.016777216,4.096e-06,16777216,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,single,0.000131072,0.016777216,4.096e-06,16777216,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,start,6.5536e-05,0.008388608,0.0,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,middle,0.0,0.008388608,0.0,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,end,0.0,0.008388608,2.048e-06,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,single,6.5536e-05,0.008388608,2.048e-06,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,start,6.5536e-05,0.008388608,0.0,8388608,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,middle,0.0,0.008388608,0.0,8388608,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,end,0.0,0.008388608,2.048e-06,8388608,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,single,6.5536e-05,0.008388608,2.048e-06,8388608,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,start,6.5536e-05,0.008388608,0.0,8388608,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,middle,0.0,0.008388608,0.0,8388608,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,end,0.0,0.008388608,2.048e-06,8388608,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_attn_v,single,6.5536e-05,0.008388608,2.048e-06,8388608,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,start,2.048e-06,0.001048576,0.0,1048576,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,middle,0.0,0.001048576,0.0,1048576,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,end,0.0,0.001048576,5.12e-07,1048576,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,single,2.048e-06,0.001048576,5.12e-07,1048576,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,start,8.192e-06,0.001048576,0.0,4194304,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,middle,0.0,0.001048576,0.0,4194304,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,end,0.0,0.001048576,2.048e-06,4194304,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,single,8.192e-06,0.001048576,2.048e-06,4194304,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,start,1.6384e-05,0.001048576,0.0,8388608,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,middle,0.0,0.001048576,0.0,8388608,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,end,0.0,0.001048576,4.096e-06,8388608,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,single,1.6384e-05,0.001048576,4.096e-06,8388608,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,start,2.048e-06,0.001048576,0.0,1048576,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,middle,0.0,0.001048576,0.0,1048576,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,end,0.0,0.001048576,5.12e-07,1048576,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,single,2.048e-06,0.001048576,5.12e-07,1048576,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,start,8.192e-06,0.001048576,0.0,4194304,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,middle,0.0,0.001048576,0.0,4194304,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,end,0.0,0.001048576,2.048e-06,4194304,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,single,8.192e-06,0.001048576,2.048e-06,4194304,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,start,1.6384e-05,0.001048576,0.0,8388608,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,middle,0.0,0.001048576,0.0,8388608,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,end,0.0,0.001048576,4.096e-06,8388608,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_k_proj,single,1.6384e-05,0.001048576,4.096e-06,8388608,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,start,4.096e-06,0.008388608,0.0,8388608,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,middle,0.0,0.008388608,0.0,8388608,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,end,0.0,0.008388608,2.048e-06,8388608,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,single,4.096e-06,0.008388608,2.048e-06,8388608,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,start,1.6384e-05,0.008388608,0.0,33554432,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,middle,0.0,0.008388608,0.0,33554432,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,end,0.0,0.008388608,8.192e-06,33554432,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,single,1.6384e-05,0.008388608,8.192e-06,33554432,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,start,3.2768e-05,0.008388608,0.0,67108864,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,middle,0.0,0.008388608,0.0,67108864,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,end,0.0,0.008388608,1.6384e-05,67108864,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,single,3.2768e-05,0.008388608,1.6384e-05,67108864,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,start,4.096e-06,0.008388608,0.0,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,middle,0.0,0.008388608,0.0,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,end,0.0,0.008388608,2.048e-06,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,single,4.096e-06,0.008388608,2.048e-06,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,start,1.6384e-05,0.008388608,0.0,33554432,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,middle,0.0,0.008388608,0.0,33554432,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,end,0.0,0.008388608,8.192e-06,33554432,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,single,1.6384e-05,0.008388608,8.192e-06,33554432,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,start,3.2768e-05,0.008388608,0.0,67108864,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,middle,0.0,0.008388608,0.0,67108864,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,end,0.0,0.008388608,1.6384e-05,67108864,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_o_proj,single,3.2768e-05,0.008388608,1.6384e-05,67108864,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,start,2.048e-06,0.008388608,0.0,8388608,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,middle,0.0,0.008388608,0.0,8388608,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,end,0.0,0.008388608,4.096e-06,8388608,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,single,2.048e-06,0.008388608,4.096e-06,8388608,1,1,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,start,8.192e-06,0.008388608,0.0,33554432,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,middle,0.0,0.008388608,0.0,33554432,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,end,0.0,0.008388608,1.6384e-05,33554432,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,single,8.192e-06,0.008388608,1.6384e-05,33554432,1,4,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,start,1.6384e-05,0.008388608,0.0,67108864,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,middle,0.0,0.008388608,0.0,67108864,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,end,0.0,0.008388608,3.2768e-05,67108864,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,single,1.6384e-05,0.008388608,3.2768e-05,67108864,1,8,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,start,2.048e-06,0.008388608,0.0,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,middle,0.0,0.008388608,0.0,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,end,0.0,0.008388608,4.096e-06,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,single,2.048e-06,0.008388608,4.096e-06,8388608,2,1,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,start,8.192e-06,0.008388608,0.0,33554432,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,middle,0.0,0.008388608,0.0,33554432,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,end,0.0,0.008388608,1.6384e-05,33554432,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,single,8.192e-06,0.008388608,1.6384e-05,33554432,2,4,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,start,1.6384e-05,0.008388608,0.0,67108864,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,middle,0.0,0.008388608,0.0,67108864,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,end,0.0,0.008388608,3.2768e-05,67108864,2,8,1
qwen3_30b_a3b_decode_kv4096,layer0_q_proj,single,1.6384e-05,0.008388608,3.2768e-05,67108864,2,8,1
qwen3_30b_a3b_decode_kv4096,lm_head,start,2.048e-06,0.311164928,0.0,311164928,1,1,1
qwen3_30b_a3b_decode_kv4096,lm_head,middle,0.0,0.311164928,0.0,311164928,1,1,1
qwen3_30b_a3b_decode_kv4096,lm_head,end,0.0,0.311164928,0.000151936,311164928,1,1,1
qwen3_30b_a3b_decode_kv4096,lm_head,single,2.048e-06,0.311164928,0.000151936,311164928,1,1,1
qwen3_30b_a3b_decode_kv4096,lm_head,start,8.192e-06,0.311164928,0.0,1244659712,1,4,1
qwen3_30b_a3b_decode_kv4096,lm_head,middle,0.0,0.311164928,0.0,1244659712,1,4,1
qwen3_30b_a3b_decode_kv4096,lm_head,end,0.0,0.311164928,0.000607744,1244659712,1,4,1
qwen3_30b_a3b_decode_kv4096,lm_head,single,8.192e-06,0.311164928,0.000607744,1244659712,1,4,1
qwen3_30b_a3b_decode_kv4096,lm_head,start,1.6384e-05,0.311164928,0.0,2489319424,1,8,1
qwen3_30b_a3b_decode_kv4096,lm_head,middle,0.0,0.311164928,0.0,2489319424,1,8,1
qwen3_30b_a3b_decode_kv4096,lm_head,end,0.0,0.311164928,0.001215488,2489319424,1,8,1
qwen3_30b_a3b_decode_kv4096,lm_head,single,1.6384e-05,0.311164928,0.001215488,2489319424,1,8,1
qwen3_30b_a3b_decode_kv4096,lm_head,start,2.048e-06,0.311164928,0.0,311164928,2,1,1
qwen3_30b_a3b_decode_kv4096,lm_head,middle,0.0,0.311164928,0.0,311164928,2,1,1
qwen3_30b_a3b_decode_kv4096,lm_head,end,0.0,0.311164928,0.000151936,311164928,2,1,1
qwen3_30b_a3b_decode_kv4096,lm_head,single,2.048e-06,0.311164928,0.000151936,311164928,2,1,1
qwen3_30b_a3b_decode_kv4096,lm_head,start,8.192e-06,0.311164928,0.0,1244659712,2,4,1
qwen3_30b_a3b_decode_kv4096,lm_head,middle,0.0,0.311164928,0.0,1244659712,2,4,1
qwen3_30b_a3b_decode_kv4096,lm_head,end,0.0,0.311164928,0.000607744,1244659712,2,4,1
qwen3_30b_a3b_decode_kv4096,lm_head,single,8.192e-06,0.311164928,0.000607744,1244659712,2,4,1
qwen3_30b_a3b_decode_kv4096,lm_head,start,1.6384e-05,0.311164928,0.0,2489319424,2,8,1
qwen3_30b_a3b_decode_kv4096,lm_head,middle,0.0,0.311164928,0.0,2489319424,2,8,1
qwen3_30b_a3b_decode_kv4096,lm_head,end,0.0,0.311164928,0.001215488,2489319424,2,8,1
qwen3_30b_a3b_decode_kv4096,lm_head,single,1.6384e-05,0.311164928,0.001215488,2489319424,2,8,1
qwen3_30b_a3b_decode_kv4096,router,start,2.048e-06,0.000262144,0.0,262144,1,1,1
qwen3_30b_a3b_decode_kv4096,router,middle,0.0,0.000262144,0.0,262144,1,1,1
qwen3_30b_a3b_decode_kv4096,router,end,0.0,0.000262144,1.28e-07,262144,1,1,1
qwen3_30b_a3b_decode_kv4096,router,single,2.048e-06,0.000262144,1.28e-07,262144,1,1,1
qwen3_30b_a3b_decode_kv4096,router,start,8.192e-06,0.000262144,0.0,1048576,1,4,1
qwen3_30b_a3b_decode_kv4096,router,middle,0.0,0.000262144,0.0,1048576,1,4,1
qwen3_30b_a3b_decode_kv4096,router,end,0.0,0.000262144,5.12e-07,1048576,1,4,1
qwen3_30b_a3b_decode_kv4096,router,single,8.192e-06,0.000262144,5.12e-07,1048576,1,4,1
qwen3_30b_a3b_decode_kv4096,router,start,1.6384e-05,0.000262144,0.0,2097152,1,8,1
qwen3_30b_a3b_decode_kv4096,router,middle,0.0,0.000262144,0.0,2097152,1,8,1
qwen3_30b_a3b_decode_kv4096,router,end,0.0,0.000262144,1.024e-06,2097152,1,8,1
qwen3_30b_a3b_decode_kv4096,router,single,1.6384e-05,0.000262144,1.024e-06,2097152,1,8,1
qwen3_30b_a3b_decode_kv4096,router,start,2.048e-06,0.000262144,0.0,262144,2,1,1
qwen3_30b_a3b_decode_kv4096,router,middle,0.0,0.000262144,0.0,262144,2,1,1
qwen3_30b_a3b_decode_kv4096,router,end,0.0,0.000262144,1.28e-07,262144,2,1,1
qwen3_30b_a3b_decode_kv4096,router,single,2.048e-06,0.000262144,1.28e-07,262144,2,1,1
qwen3_30b_a3b_decode_kv4096,router,start,8.192e-06,0.000262144,0.0,1048576,2,4,1
qwen3_30b_a3b_decode_kv4096,router,middle,0.0,0.000262144,0.0,1048576,2,4,1
qwen3_30b_a3b_decode_kv4096,router,end,0.0,0.000262144,5.12e-07,1048576,2,4,1
qwen3_30b_a3b_decode_kv4096,router,single,8.192e-06,0.000262144,5.12e-07,1048576,2,4,1
qwen3_30b_a3b_decode_kv4096,router,start,1.6384e-05,0.000262144,0.0,2097152,2,8,1
qwen3_30b_a3b_decode_kv4096,router,middle,0.0,0.000262144,0.0,2097152,2,8,1
qwen3_30b_a3b_decode_kv4096,router,end,0.0,0.000262144,1.024e-06,2097152,2,8,1
qwen3_30b_a3b_decode_kv4096,router,single,1.6384e-05,0.000262144,1.024e-06,2097152,2,8,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,start,7.68e-07,0.001572864,0.0,1572864,1,1,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,middle,0.0,0.001572864,0.0,1572864,1,1,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,end,0.0,0.001572864,2.048e-06,1572864,1,1,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,single,7.68e-07,0.001572864,2.048e-06,1572864,1,1,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,start,3.072e-06,0.001572864,0.0,6291456,1,4,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,middle,0.0,0.001572864,0.0,6291456,1,4,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,end,0.0,0.001572864,8.192e-06,6291456,1,4,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,single,3.072e-06,0.001572864,8.192e-06,6291456,1,4,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,start,6.144e-06,0.001572864,0.0,12582912,1,8,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,middle,0.0,0.001572864,0.0,12582912,1,8,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,end,0.0,0.001572864,1.6384e-05,12582912,1,8,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,single,6.144e-06,0.001572864,1.6384e-05,12582912,1,8,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,start,7.68e-07,0.001572864,0.0,1572864,2,1,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,middle,0.0,0.001572864,0.0,1572864,2,1,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,end,0.0,0.001572864,2.048e-06,1572864,2,1,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,single,7.68e-07,0.001572864,2.048e-06,1572864,2,1,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,start,3.072e-06,0.001572864,0.0,6291456,2,4,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,middle,0.0,0.001572864,0.0,6291456,2,4,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,end,0.0,0.001572864,8.192e-06,6291456,2,4,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,single,3.072e-06,0.001572864,8.192e-06,6291456,2,4,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,start,6.144e-06,0.001572864,0.0,12582912,2,8,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,middle,0.0,0.001572864,0.0,12582912,2,8,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,end,0.0,0.001572864,1.6384e-05,12582912,2,8,1
qwen3_30b_a3b_decode_kv512,expert_down_proj,single,6.144e-06,0.001572864,1.6384e-05,12582912,2,8,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,start,2.048e-06,0.001572864,0.0,1572864,1,1,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,middle,0.0,0.001572864,0.0,1572864,1,1,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,end,0.0,0.001572864,7.68e-07,1572864,1,1,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,single,2.048e-06,0.001572864,7.68e-07,1572864,1,1,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,start,8.192e-06,0.001572864,0.0,6291456,1,4,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,middle,0.0,0.001572864,0.0,6291456,1,4,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,end,0.0,0.001572864,3.072e-06,6291456,1,4,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,single,8.192e-06,0.001572864,3.072e-06,6291456,1,4,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,start,1.6384e-05,0.001572864,0.0,12582912,1,8,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,middle,0.0,0.001572864,0.0,12582912,1,8,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,end,0.0,0.001572864,6.144e-06,12582912,1,8,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,single,1.6384e-05,0.001572864,6.144e-06,12582912,1,8,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,start,2.048e-06,0.001572864,0.0,1572864,2,1,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,middle,0.0,0.001572864,0.0,1572864,2,1,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,end,0.0,0.001572864,7.68e-07,1572864,2,1,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,single,2.048e-06,0.001572864,7.68e-07,1572864,2,1,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,start,8.192e-06,0.001572864,0.0,6291456,2,4,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,middle,0.0,0.001572864,0.0,6291456,2,4,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,end,0.0,0.001572864,3.072e-06,6291456,2,4,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,single,8.192e-06,0.001572864,3.072e-06,6291456,2,4,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,start,1.6384e-05,0.001572864,0.0,12582912,2,8,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,middle,0.0,0.001572864,0.0,12582912,2,8,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,end,0.0,0.001572864,6.144e-06,12582912,2,8,1
qwen3_30b_a3b_decode_kv512,expert_gate_proj,single,1.6384e-05,0.001572864,6.144e-06,12582912,2,8,1
qwen3_30b_a3b_decode_kv512,layer0_attn_qk,start,4.096e-06,0.002097152,0.0,2097152,1,1,1
qwen3_30b_a3b_decode_kv512,layer0_attn_qk,middle,0.0,0.002097152,0.0,2097152,1,1,1
qwen3_30b_a3b_decode_kv512,layer0_attn_qk,end,0.0,0.002097152,1.6384e-05,2097152,1,1,1
qwen3_30b_a3b_decode_kv512,layer0_attn_qk,single,4.096e-06,0.002097152,1.6384e-05,2097152,1,1,1
qwen3_30b_a3b_decode_kv512,layer0_attn_qk,start,4.096e-06,0.002097152,0.0,2097152,1,4,1
qwen3_30b_a3b_decode_kv512,layer0_attn_qk,middle,0.0,0.002097152,0.0,2097152,1,4,1
qwen3_30b_a3b_decode_kv512,layer0_attn_qk,end,0.0,0.002097152,1.6384e-05,2097152,1,4,1
qwen3_30b_a3b_decode_kv512,layer0_attn_qk,single,4.096e-06,0.002097152,1.6384e-05,2097152,1,4,1
qwen3_30b_a3b_decode_kv512,layer0_attn_qk,start,4.096e-06,0.002097152,0.0,2097152,1,8,1
qwen3_30b_a3b_decode_kv512,layer0_attn_qk,middle,0.0,0.002097152,0.0,2097152,1,8,1
qwen3_30b_a3b_decode_kv512,layer0_attn_qk,end,0.0,0.002097152,1.6384e-05,2097152,1,8,1
